delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beeb.started,sound_1.started,sound_1.stopped,beeb.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,exp,10,10,0,space,0.3459677000064403,None,100,1,[1.6496561000240035],[1.6496616000076756],0,10,10,3,46.33002029999625,,46.31433639998431,46.33002029999625,47.32946139998967,47.32946139998967,47.32946139998967,47.680096199997934,space,0.3459677000064403,None,47.68056300000171,47.7793679666686,48.087019300000975,48.07827450000332,48.07864239998162,48.087019300000975,48.087019300000975,48.087019300000975,49.737118699995335,100,1,[1.6496561000240035],[1.6496616000076756],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,1000,exp ,11,11,0,space,0.31260699999984354,None,200,1,[2.0163655999931507],[2.0163713000074495],0,11,11,8,49.75310329999775,,49.73730209999485,49.75310329999775,50.75295919997734,50.75295919997734,50.75295919997734,51.06965789999231,space,0.31260699999984354,None,51.07014229998458,51.768951066657124,52.07614570000442,52.06741200000397,52.067714100005105,52.07614570000442,52.07614570000442,52.07614570000442,54.09294709999813,200,1,[2.0163655999931507],[2.0163713000074495],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,1000,exp,12,0,1,space,0.17233779997332022,None,300,1,[1.5181350999919232],[1.518140800006222],1,0,12,11,54.10861799999839,,54.093144799990114,54.10861799999839,55.10805179999443,55.10805179999443,55.10805179999443,55.29166950000217,space,0.17233779997332022,None,55.29220559998066,55.991227366645276,56.29947109997738,56.29107499998645,56.29142910000519,56.29947109997738,56.29947109997738,56.29947109997738,57.81798130000243,300,1,[1.5181350999919232],[1.518140800006222],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,1000,exp,13,1,1,space,0.32413319998886436,None,200,1,[1.7331286999979056],[1.73313410000992],1,1,13,3,57.83380289998604,,57.81816909997724,57.83380289998604,58.83318269997835,58.83318269997835,58.83318269997835,59.1670186999836,space,0.32413319998886436,None,59.167499200004386,59.26617586665476,59.58125970000401,59.565763999999035,59.56606149999425,59.58125970000401,59.58125970000401,59.58125970000401,61.31484209999326,200,1,[1.7331286999979056],[1.73313410000992],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,400,unexp,14,2,1,space,0.2836045000003651,None,200,1,[1.451451899978565],[1.4514589999744203],1,2,14,2,61.3305590999953,,61.31505399997695,61.3305590999953,62.33004770000116,62.33004770000116,62.33004770000116,62.63050349999685,space,0.2836045000003651,None,62.63100419999682,63.33018746666882,63.638249099982204,63.6300224000006,63.6303250999772,63.638249099982204,63.638249099982204,63.638249099982204,65.09016910000355,200,1,[1.451451899978565],[1.4514589999744203],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,400,unexp,15,3,1,space,0.4103886999946553,None,200,1,[1.499741300009191],[1.4997464000189211],1,3,15,1,65.10568899998907,,65.09036189998733,65.10568899998907,66.10503099998459,66.10503099998459,66.10503099998459,66.52228760000435,space,0.4103886999946553,None,66.52275319999899,66.9216102666435,67.23611679999158,67.22441599998274,67.22475719999056,67.23611679999158,67.23611679999158,67.23611679999158,68.73623009998119,200,1,[1.499741300009191],[1.4997464000189211],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,1000,exp,16,4,1,space,0.5066140000126325,None,100,1,[2.516992199991364],[2.5170020000077784],1,4,16,7,68.75233909999952,,68.73640719999094,68.75233909999952,69.75185719999718,69.75185719999718,69.75185719999718,70.26888609997695,space,0.5066140000126325,None,70.2694019000046,70.66867676665812,70.97719409997808,70.96878999998444,70.9691010999959,70.97719409997808,70.97719409997808,70.97719409997808,73.49469490000047,100,1,[2.516992199991364],[2.5170020000077784],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,1000,exp ,17,5,1,space,0.2153489000047557,None,300,1,[1.5164902999822516],[1.5164962999988347],1,5,17,8,73.51030619998346,,73.49495309998747,73.51030619998346,74.51003579999087,74.51003579999087,74.51003579999087,74.72705839999253,space,0.2153489000047557,None,74.72755589999724,75.4263154666444,75.74080219998723,75.72577970000566,75.72611469999538,75.74080219998723,75.74080219998723,75.74080219998723,77.25773349998053,300,1,[1.5164902999822516],[1.5164962999988347],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,1000,exp,18,6,1,space,0.41234150002128445,None,200,1,[1.916636700014351],[1.9166421000263654],1,6,18,9,77.27369420000468,,77.25793120000162,77.27369420000468,78.27312139997957,78.27312139997957,78.27312139997957,78.69045969998115,space,0.41234150002128445,None,78.69093129999237,78.78956406665772,79.09426479999092,79.08569369997713,79.08599049999611,79.09426479999092,79.09426479999092,79.09426479999092,81.01130579999881,200,1,[1.916636700014351],[1.9166421000263654],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,1000,exp,19,7,1,space,0.4787873000022955,None,100,1,[1.5175261999829672],[1.5175317999965046],1,7,19,4,81.02696279998054,,81.01149269999587,81.02696279998054,82.026355399983,82.026355399983,82.026355399983,82.51021169999149,space,0.4787873000022955,None,82.51071709999815,82.90975586665833,83.21852349999244,83.20994559998508,83.21029170000111,83.21852349999244,83.21852349999244,83.21852349999244,84.73640059999889,100,1,[1.5175261999829672],[1.5175317999965046],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
