delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beeb.started,sound_1.started,sound_1.stopped,beeb.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,400,unexp,10,10,0,space,0.3656421999912709,None,200,1,[1.266804700018838],[1.2668119000154547],0,10,10,1,35.85649559999001,,35.841269399999874,35.85649559999001,36.85594259999925,36.85594259999925,36.85594259999925,37.22316220001085,space,0.3656421999912709,None,37.223623199999565,37.638895166663374,37.945117900002515,37.93707680000807,37.93738439999288,37.945117900002515,37.945117900002515,37.945117900002515,39.21243410001625,200,1,[1.266804700018838],[1.2668119000154547],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,1000,exp,11,11,0,space,0.3086295999819413,None,300,1,[1.2160058000008576],[1.216013600002043],0,11,11,5,39.228150400012964,,39.21263029999682,39.228150400012964,40.2282406000013,40.2282406000013,40.2282406000013,40.54492620000383,space,0.3086295999819413,None,40.54537629999686,41.26041346666558,41.58585279999534,41.56421450001653,41.56452129999525,41.58585279999534,41.58585279999534,41.58585279999534,42.802367800002685,300,1,[1.2160058000008576],[1.216013600002043],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,12,0,1,space,0.283713999990141,None,100,1,[1.1832020000147168],[1.1832099000166636],1,0,12,7,42.818207700009225,,42.802560500014806,42.818207700009225,43.818054900009884,43.818054900009884,43.818054900009884,44.103166899993084,space,0.283713999990141,None,44.10361120000016,44.517328566671736,44.82530759999645,44.817074599995976,44.8173744000087,44.82530759999645,44.82530759999645,44.82530759999645,46.009018000011565,100,1,[1.1832020000147168],[1.1832099000166636],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,400,unexp,13,1,1,space,0.3621790999895893,None,200,1,[1.116576400003396],[1.1165818000154104],1,1,13,1,46.024885499995435,,46.009224100009305,46.024885499995435,47.007719599991105,47.007719599991105,47.0243877999892,47.37489189999178,space,0.3621790999895893,None,47.375338300014846,47.774400366677824,48.078787300008116,48.070438499999,48.070752300001914,48.078787300008116,48.078787300008116,48.078787300008116,49.195778299996164,200,1,[1.116576400003396],[1.1165818000154104],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,14,2,1,space,0.33134350000182167,None,200,1,[1.1334077999927104],[1.1334145999862812],1,2,14,4,49.211854799999855,,49.19595190000837,49.211854799999855,50.21173720000661,50.21173720000661,50.21173720000661,50.54487599999993,space,0.33134350000182167,None,50.54529480001656,50.94429106667327,51.24672140000621,51.238437399995746,51.23877270001685,51.24672140000621,51.24672140000621,51.24672140000621,52.38063729999703,200,1,[1.1334077999927104],[1.1334145999862812],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,1000,exp ,15,3,1,space,0.3639462999999523,None,100,1,[1.1170251999865286],[1.117031700006919],1,3,15,8,52.39649479999207,,52.3808466999908,52.39649479999207,53.395928000012645,53.395928000012645,53.395928000012645,53.763238799991086,space,0.3639462999999523,None,53.76368249999359,54.47874116668051,54.78829920000862,54.77980280001066,54.78019300001324,54.78829920000862,54.78829920000862,54.78829920000862,55.905724999989616,100,1,[1.1170251999865286],[1.117031700006919],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,400,unexp,16,4,1,space,0.326399899990065,None,200,1,[1.366767700004857],[1.366777599992929],1,4,16,2,55.92175790001056,,55.90593830001308,55.92175790001056,56.92103970001335,56.92103970001335,56.92103970001335,57.25502159999451,space,0.326399899990065,None,57.255687099997886,57.97051046666844,58.28538390001631,58.26779280000483,58.26808750000782,58.28538390001631,58.28538390001631,58.28538390001631,59.65258840000024,200,1,[1.366767700004857],[1.366777599992929],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,1000,exp,17,5,1,space,0.23939279999467544,None,100,1,[2.4015214999963064],[2.401527200010605],1,5,17,3,59.66826860001311,,59.65276269998867,59.66826860001311,60.66780210001161,60.66780210001161,60.66780210001161,60.91835620001075,space,0.23939279999467544,None,60.91898879999644,61.01756716668412,61.32629260001704,61.318508099997416,61.31883140001446,61.32629260001704,61.32629260001704,61.32629260001704,63.72822419999284,100,1,[2.4015214999963064],[2.401527200010605],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,1000,exp,18,6,1,space,0.28344460000516847,None,100,1,[1.1670348000188824],[1.167040200001793],1,6,18,11,63.743248599988874,,63.72839850001037,63.743248599988874,64.7426332999894,64.7426332999894,64.7426332999894,65.02738429998863,space,0.28344460000516847,None,65.02784500000416,65.74246286668155,66.05710880001425,66.04374620001181,66.04404370000702,66.05710880001425,66.05710880001425,66.05710880001425,67.22453569999197,100,1,[1.1670348000188824],[1.167040200001793],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,1000,exp,19,7,1,space,0.25292410000110976,None,200,1,[1.5833059000142384],[1.583313500013901],1,7,19,9,67.24001519999001,,67.22472620001645,67.24001519999001,68.23955460000434,68.23955460000434,68.23955460000434,68.50650839999435,space,0.25292410000110976,None,68.50698589999229,68.60595396667874,68.9103834000125,68.90245180000784,68.90273770000204,68.9103834000125,68.9103834000125,68.9103834000125,70.49420109999483,200,1,[1.5833059000142384],[1.583313500013901],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,1000,exp,20,8,1,space,0.35853060000226833,None,200,1,[1.2169180999917444],[1.216927500005113],1,8,20,5,70.50984509999398,,70.49437550001312,70.50984509999398,71.50933239998994,71.50933239998994,71.50933239998994,71.87639630000922,space,0.35853060000226833,None,71.87692280000192,72.57554826667571,72.87897359998897,72.87046050000936,72.87084750001668,72.87897359998897,72.87897359998897,72.87897359998897,74.0963246000174,200,1,[1.2169180999917444],[1.216927500005113],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,1000,exp,21,9,1,space,0.7174140999850351,None,100,1,[1.4167445999919437],[1.416752399993129],1,9,21,6,74.11190489999717,,74.09650300000794,74.11190489999717,75.11131850001402,75.11131850001402,75.11131850001402,75.8447165999969,space,0.7174140999850351,None,75.84516719999374,75.94436816667827,76.24952040001517,76.24109830000089,76.24139850001666,76.24952040001517,76.24952040001517,76.24952040001517,77.66689610001049,100,1,[1.4167445999919437],[1.416752399993129],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,22,10,1,space,0.4418162000074517,None,100,1,[1.2181089999794494],[1.2181188999966253],1,10,22,10,77.68245300001581,,77.66709760000231,77.68245300001581,78.68184740000288,78.68184740000288,78.68184740000288,79.13229899998987,space,0.4418162000074517,None,79.13282080000499,79.53154646666759,79.8400854000065,79.83190180000383,79.83223289999296,79.8400854000065,79.8400854000065,79.8400854000065,81.05877289999626,100,1,[1.2181089999794494],[1.2181188999966253],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,400,unexp,23,11,1,space,0.2996366000152193,None,300,1,[1.2998090000182856],[1.2998164000164252],1,11,23,0,81.07427770001232,,81.05903380000382,81.07427770001232,82.0740497999941,82.0740497999941,82.0740497999941,82.37474130000919,space,0.2996366000152193,None,82.37526229998912,82.4738077666591,82.78841579999425,82.76972720000776,82.77001070001279,82.78841579999425,82.78841579999425,82.78841579999425,84.08864840000751,300,1,[1.2998090000182856],[1.2998164000164252],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,400,unexp,24,0,2,space,0.3153495999868028,None,200,1,[1.233558699983405],[1.2335659000091255],2,0,24,0,84.10465870000189,,84.0888610999973,84.10465870000189,85.1046195999952,85.1046195999952,85.1046195999952,85.42151849999209,space,0.3153495999868028,None,85.42196470001363,85.52091626666176,85.82875690000947,85.81973560000188,85.82004099999904,85.82875690000947,85.82875690000947,85.82875690000947,87.06276930001331,200,1,[1.233558699983405],[1.2335659000091255],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,400,unexp,25,1,2,space,0.211803999991389,None,200 ,1,[2.7823930000013206],[2.7823984999849927],2,1,25,1,87.07837679999648,,87.06297540001106,87.07837679999648,88.07775130000664,88.07775130000664,88.07775130000664,88.29508080001688,space,0.211803999991389,None,88.2955554999935,88.69466016666071,89.01925599999959,88.99850990000414,88.99883739999495,89.01925599999959,89.01925599999959,89.01925599999959,91.80211160000181,200 ,1,[2.7823930000013206],[2.7823984999849927],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,26,2,2,space,0.4404504999984056,None,100,1,[1.2001324000011664],[1.2001406000053976],2,2,26,7,91.81803200001013,,91.80229749999125,91.81803200001013,92.80116550001549,92.80116550001549,92.81790590001037,93.25124020001385,space,0.4404504999984056,None,93.25168750001467,93.65120386667355,93.95623320000595,93.94781499999226,93.94819520000601,93.95623320000595,93.95623320000595,93.95623320000595,95.15676740001072,100,1,[1.2001324000011664],[1.2001406000053976],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,1000,exp,27,3,2,space,0.40953710000030696,None,100,1,[1.1171509999840055],[1.1171566999983042],2,3,27,11,95.17264500001329,,95.15694869999425,95.17264500001329,96.17200890000095,96.17200890000095,96.17200890000095,96.5889038000023,space,0.40953710000030696,None,96.58937000000151,97.28858906668417,97.59441059999517,97.58552290001535,97.5858697000076,97.59441059999517,97.59441059999517,97.59441059999517,98.71205870000995,100,1,[1.1171509999840055],[1.1171566999983042],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,1000,exp,28,4,2,space,0.4083039999823086,None,100,1,[1.150060299987672],[1.1500658000004478],2,4,28,3,98.72752750001382,,98.7122852000175,98.72752750001382,99.72739189999993,99.72739189999993,99.72739189999993,100.14430819998961,space,0.4083039999823086,None,100.14480209999601,100.24387806666006,100.54818420001538,100.53980319999391,100.5400942999986,100.54818420001538,100.54818420001538,100.54818420001538,101.6986995000043,100,1,[1.150060299987672],[1.1500658000004478],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,29,5,2,space,0.23000170002342202,None,200,1,[1.1666629999817815],[1.1666675999877043],2,5,29,4,101.71450669999467,,101.69888350000838,101.71450669999467,102.71394180000061,102.71394180000061,102.71394180000061,102.94797680000192,space,0.23000170002342202,None,102.9485871999932,103.34711606667067,103.65193769999314,103.64379609999014,103.64409360001446,103.65193769999314,103.65193769999314,103.65193769999314,104.81904780000332,200,1,[1.1666629999817815],[1.1666675999877043],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,1000,exp,30,6,2,space,0.2826465000107419,None,200,1,[1.2668007999891415],[1.2668081999872811],2,6,30,9,104.83505670001614,,104.81925239998964,104.83505670001614,105.83452209999086,105.83452209999086,105.83452209999086,106.11840159998974,space,0.2826465000107419,None,106.11882440000772,106.21822406666276,106.52139290000196,106.51305390000925,106.5133419999911,106.52139290000196,106.52139290000196,106.52139290000196,107.78870639999514,200,1,[1.2668007999891415],[1.2668081999872811],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,400,unexp,31,7,2,space,0.4671200000157114,None,200,1,[1.2998155000095721],[1.2998222000023816],2,7,31,2,107.80427329998929,,107.78888460001326,107.80427329998929,108.8037234999938,108.8037234999938,108.8037234999938,109.27238460001536,space,0.4671200000157114,None,109.27280549998977,109.98676976666708,110.31151150001097,110.28948669999954,110.28978490000009,110.31151150001097,110.31151150001097,110.31151150001097,111.61185380001552,200,1,[1.2998155000095721],[1.2998222000023816],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,1000,exp,32,8,2,space,0.21714279998559505,None,300,1,[1.3505565999948885],[1.3505631999869365],2,8,32,6,111.62777520000236,,111.61204710000311,111.62777520000236,112.6271425000159,112.6271425000159,112.6271425000159,112.8608918999962,space,0.21714279998559505,None,112.86138230000506,112.96033906666368,113.2697252999933,113.26081959999283,113.26121970001259,113.2697252999933,113.2697252999933,113.2697252999933,114.6206916999945,300,1,[1.3505565999948885],[1.3505631999869365],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,33,9,2,space,0.32470110000576824,None,200,1,[1.0001441999920644],[1.0001496000040788],2,9,33,10,114.63662989999284,,114.62088430000586,114.63662989999284,115.63587309999275,115.63587309999275,115.63587309999275,115.96960270000272,space,0.32470110000576824,None,115.97021030000178,116.3687713666625,116.683720800007,116.66777610001736,116.66806610001368,116.683720800007,116.683720800007,116.683720800007,117.68427649998921,200,1,[1.0001441999920644],[1.0001496000040788],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,1000,exp ,34,10,2,space,0.391451599978609,None,100,1,[2.1162360000016633],[2.116242999996757],2,10,34,8,117.70015049999347,,117.68445900001097,117.70015049999347,118.69951330000185,118.69951330000185,118.69951330000185,119.10008299999754,space,0.391451599978609,None,119.10054819998913,119.79913476665776,120.1238999000052,120.10259210001095,120.10288530000253,120.1238999000052,120.1238999000052,120.1238999000052,122.240606700012,100,1,[2.1162360000016633],[2.116242999996757],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,1000,exp,35,11,2,space,0.3353903000243008,None,200,1,[1.133746000006795],[1.133753300004173],2,11,35,5,122.2564415000088,,122.24081320001278,122.2564415000088,123.25598929999978,123.25598929999978,123.25598929999978,123.60636740000336,space,0.3353903000243008,None,123.60694070000318,124.30547716666867,124.6118284999975,124.6037930000166,124.60409030001028,124.6118284999975,124.6118284999975,124.6118284999975,125.74607369999285,200,1,[1.133746000006795],[1.133753300004173],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,400,unexp,36,0,3,space,0.2654365000198595,None,200,1,[1.2512619000044651],[1.2512673999881372],3,0,36,2,125.7615991999919,,125.74625110000488,125.7615991999919,126.76093270001002,126.76093270001002,126.76093270001002,127.02803129999666,space,0.2654365000198595,None,127.02849450000213,127.72710566668344,128.03594780000276,128.02774960000534,128.02804040000774,128.03594780000276,128.03594780000276,128.03594780000276,129.2876041000127,200,1,[1.2512619000044651],[1.2512673999881372],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,400,unexp,37,1,3,space,0.2837621999788098,None,100,1,[1.1169231999956537],[1.1169308999960776],3,1,37,1,129.30350619999808,,129.28781899999012,129.30350619999808,130.28652220001095,130.28652220001095,130.30275729999994,130.5866931999917,space,0.2837621999788098,None,130.58716299998923,130.98572806668042,131.30066629999783,131.28110339998966,131.2813945999951,131.30066629999783,131.30066629999783,131.30066629999783,132.41803180001443,100,1,[1.1169231999956537],[1.1169308999960776],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.7,1000,exp ,38,2,3,space,0.24157769998419099,None,200,1,[1.0673206999781542],[1.0673262999916915],3,2,38,8,132.4336595000059,,132.41821209999034,132.4336595000059,133.43321170000127,133.43321170000127,133.43321170000127,133.68357339999056,space,0.24157769998419099,None,133.68411130001186,134.38270576668245,134.69227470000624,134.68395710000186,134.68433740001637,134.69227470000624,134.69227470000624,134.69227470000624,135.76003900001524,200,1,[1.0673206999781542],[1.0673262999916915],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,39,3,3,space,0.35260999997262843,None,200,1,[1.2663633000047412],[1.2663709000044037],3,3,39,10,135.77577239999664,,135.76030419999734,135.77577239999664,136.77502490000916,136.77502490000916,136.77502490000916,137.14212140001473,space,0.35260999997262843,None,137.1427129000076,137.5415946666656,137.85664220000035,137.84127420000732,137.84161830000812,137.85664220000035,137.85664220000035,137.85664220000035,139.1235588999989,200,1,[1.2663633000047412],[1.2663709000044037],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,400,unexp,40,4,3,space,0.9409969000262208,None,100,1,[1.3176197999855503],[1.3176265000074636],3,4,40,0,139.13915430000634,,139.12375900000916,139.13915430000634,140.13863210001728,140.13863210001728,140.13863210001728,141.08877500001108,space,0.9409969000262208,None,141.08941459999187,141.18818566666258,141.497474600008,141.48919079999905,141.4894811999984,141.497474600008,141.497474600008,141.497474600008,142.81553839999833,100,1,[1.3176197999855503],[1.3176265000074636],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,41,5,3,space,0.2806127999792807,None,200,1,[1.3498582000029273],[1.349864300020272],3,5,41,7,142.8310136999935,,142.8157452000014,142.8310136999935,143.8302005000005,143.8302005000005,143.8302005000005,144.1140069999965,space,0.2806127999792807,None,144.11448370001744,144.51330226665985,144.82818209999823,144.8134609000117,144.81375840000692,144.82818209999823,144.82818209999823,144.82818209999823,146.17844129999867,200,1,[1.3498582000029273],[1.349864300020272],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,1000,exp,42,6,3,space,0.2650063000037335,None,100,1,[1.2499495999945793],[1.24995569998282],3,6,42,9,146.19442099999287,,146.1786640000064,146.19442099999287,147.19375840001157,147.19375840001157,147.19375840001157,147.4612047999981,space,0.2650063000037335,None,147.46177250001347,147.56041366665548,147.86663870001212,147.8574801000068,147.85788399999728,147.86663870001212,147.86663870001212,147.86663870001212,149.117081400007,100,1,[1.2499495999945793],[1.24995569998282],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.4,1000,exp,43,7,3,space,0.35931539998273365,None,200,1,[1.3832314999890514],[1.3832363999972586],3,7,43,4,149.13296250000712,,149.11726870000712,149.13296250000712,150.13251980001223,150.13251980001223,150.13251980001223,150.49957919999724,space,0.35931539998273365,None,150.50013100000797,150.8987316666792,151.20525860000635,151.19611769999028,151.1964597000042,151.20525860000635,151.20525860000635,151.20525860000635,152.58900880001602,200,1,[1.3832314999890514],[1.3832363999972586],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
0.1,1000,exp,44,8,3,space,0.24718669999856502,None,200,1,[1.3497233999951277],[1.34973029998946],3,8,44,6,152.60486640001182,,152.5891985000053,152.60486640001182,153.60427489998983,153.60427489998983,153.60427489998983,153.85459999999148,space,0.24718669999856502,None,153.85504560000845,153.95413906666025,154.27906060000532,154.2572063000116,154.25753040000563,154.27906060000532,154.27906060000532,154.27906060000532,155.62920570001006,200,1,[1.3497233999951277],[1.34973029998946],Dhiraj 4,001,2024-11-08_14h51.58.437,Intentional binding,2024.2.2,60.31308522563748,2024-11-08 14h52.10.550627 +0530,
