thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,[0.23666666666666666],[0.4575],[1],[0],[0],[2.307752799941227],['target'],10,0,10,0,16.561429100111127,,10,16.54748750012368,16.561429100111127,16.561429100111127,0.024922600015997887,18.855725799920037,[0.23666666666666666],[0.4575],[1],[0],[0],[2.307752799941227],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
11,0,11,[0.1],[-0.44166666666666665],[1],[0],[0],[2.062911400105804],['target'],11,0,11,0,18.89120399998501,,10,18.878865800099447,18.89120399998501,18.89120399998501,0.022969000041484833,20.942140500061214,[0.1],[-0.44166666666666665],[1],[0],[0],[2.062911400105804],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
12,0,12,[0.44083333333333335],[0.11166666666666666],[1],[0],[0],[1.3746835000347346],['target'],12,0,12,0,20.96332859992981,,5,20.954382099909708,20.96332859992981,20.96332859992981,0.012013599975034595,22.329390600090846,[0.44083333333333335],[0.11166666666666666],[1],[0],[0],[1.3746835000347346],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
13,0,13,[-0.2425],[-0.42583333333333334],[1],[0],[0],[1.64211199991405],['target'],13,0,13,0,22.350592599948868,,5,22.34124740003608,22.350592599948868,22.350592599948868,0.011722799856215715,23.98367469990626,[-0.2425],[-0.42583333333333334],[1],[0],[0],[1.64211199991405],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
14,0,14,[0.04083333333333333],[0.35],[1],[0],[0],[1.552059199893847],['target'],14,0,14,0,24.02446290012449,,10,24.007055500056595,24.02446290012449,24.02446290012449,0.023230900056660175,25.559432399924845,[0.04083333333333333],[0.35],[1],[0],[0],[1.552059199893847],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
15,0,15,[0.3875],[0.32166666666666666],[1],[0],[0],[1.583638699958101],['target'],15,0,15,0,25.59892400004901,,10,25.58231720002368,25.59892400004901,25.59892400004901,0.02272060001268983,27.166441000066698,[0.3875],[0.32166666666666666],[1],[0],[0],[1.583638699958101],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
16,0,16,[-0.0175],[-0.058333333333333334],[1],[0],[0],[2.9014188000001013],['target'],16,0,16,0,27.18705329997465,,5,27.17923040012829,27.18705329997465,27.18705329997465,0.012574499938637018,30.080976699944586,[-0.0175],[-0.058333333333333334],[1],[0],[0],[2.9014188000001013],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
17,0,17,[0.0725],[-0.09583333333333334],[1],[0],[0],[1.2182543000672013],['target'],17,0,17,0,30.111590099986643,,5,30.092947399942204,30.111590099986643,30.111590099986643,0.011840499937534332,31.31154810008593,[0.0725],[-0.09583333333333334],[1],[0],[0],[1.2182543000672013],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
18,0,18,[0.3575],[0.06583333333333333],[1],[0],[0],[1.6677723000757396],['target'],18,0,18,0,31.35277649993077,,10,31.33436940005049,31.35277649993077,31.35277649993077,0.022693400038406253,33.00249140011147,[0.3575],[0.06583333333333333],[1],[0],[0],[1.6677723000757396],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
19,0,19,[-0.07916666666666666],[0.3275],[1],[0],[0],[1.0922709999140352],['target'],19,0,19,0,33.02353939996101,,5,33.014493900118396,33.02353939996101,33.02353939996101,0.011844299966469407,34.10713000013493,[-0.07916666666666666],[0.3275],[1],[0],[0],[1.0922709999140352],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
20,0,20,[-0.03666666666666667],[0.38666666666666666],[1],[0],[0],[0.9840353999752551],['target'],20,0,20,0,34.14744050009176,,10,34.130163399968296,34.14744050009176,34.14744050009176,0.022905799793079495,35.11456890008412,[-0.03666666666666667],[0.38666666666666666],[1],[0],[0],[0.9840353999752551],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
21,0,21,[0.3591666666666667],[0.2575],[1],[0],[0],[2.2777237000409514],['target'],21,0,21,0,35.15553020010702,,10,35.137402599910274,35.15553020010702,35.15553020010702,0.022678100038319826,37.41547579993494,[0.3591666666666667],[0.2575],[1],[0],[0],[2.2777237000409514],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
22,0,22,[-0.42833333333333334],[-0.36833333333333335],[1],[0],[0],[1.4026019000448287],['target'],22,0,22,0,37.44553510006517,,5,37.42763620009646,37.44553510006517,37.44553510006517,0.011984500102698803,38.8307092001196,[-0.42833333333333334],[-0.36833333333333335],[1],[0],[0],[1.4026019000448287],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
23,0,23,[0.38166666666666665],[-0.17916666666666667],[1],[0],[0],[2.0579244000837207],['target'],23,0,23,0,38.85144230001606,,5,38.84280360001139,38.85144230001606,38.85144230001606,0.011962400050833821,40.901095299981534,[0.38166666666666665],[-0.17916666666666667],[1],[0],[0],[2.0579244000837207],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
24,0,24,[0.36083333333333334],[-0.23],[1],[0],[0],[1.0844574000220746],['target'],24,0,24,0,40.94184980005957,,10,40.92432290012948,40.94184980005957,40.94184980005957,0.023076999932527542,42.00910650007427,[0.36083333333333334],[-0.23],[1],[0],[0],[1.0844574000220746],['target'],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
25,0,25,[0.36083333333333334],[-0.23],[0],[0],[1],[1.4922046000137925],[None],25,0,25,0,42.03002530010417,,5,42.02144729997963,42.03002530010417,42.03002530010417,0.012122099986299872,43.51396819995716,[0.36083333333333334],[-0.23],[0],[0],[1],[1.4922046000137925],[None],523662,001,2024-10-11_11h51.19.639,visual search experiement,2024.2.1post4,59.81963183759981,2024-10-11 11h51.35.021398 +0530,
