reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,0,0,0,l,1.0312345999991521,None,0,0,0,1,0.10443349997512996,,0.09744579996913671,0.10443349997512996,1.0027642999775708,1.0027642999775708,1.103274599998258,2.041446699993685,l,1.0312345999991521,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
11,30,7,1,1,0,l,0.6525177000439726,None,0,1,1,0,2.052313099964522,,2.046383999986574,2.052313099964522,3.0531339999870397,3.0531339999870397,3.0531339999870397,3.7200255999923684,l,0.6525177000439726,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
67,75,119,2,2,0,t,0.5947955999872647,None,0,2,2,5,3.7350831999792717,,3.7247513000038452,3.7350831999792717,4.735119299963117,4.735119299963117,4.735119299963117,5.335686600010376,t,0.5947955999872647,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
49,60,89,3,3,0,t,0.8246311999973841,None,0,3,3,4,5.350602599966805,,5.340552099980414,5.350602599966805,6.352351600013208,6.352351600013208,6.352351600013208,7.185325699974783,t,0.8246311999973841,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
40,55,62,4,4,0,t,0.4515468000317924,None,0,4,4,3,7.200000200013164,,7.19096159999026,7.200000200013164,8.200940800015815,8.200940800015815,8.200940800015815,8.66762339998968,t,0.4515468000317924,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
78,80,162,5,5,0,t,0.39802560000680387,None,0,5,5,6,8.682860100001562,,8.671220299962442,8.682860100001562,9.683004099992104,9.683004099992104,9.683004099992104,10.083951200009324,t,0.39802560000680387,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
27,50,21,6,6,0,t,0.7584036000189371,None,0,6,6,2,10.098811200005002,,10.087551400007214,10.098811200005002,11.099038999993354,11.099038999993354,11.099038999993354,11.866001499991398,t,0.7584036000189371,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
78,80,162,7,0,1,t,0.44291769998380914,None,1,0,7,6,11.881532099971082,,11.86940650001634,11.881532099971082,12.881556199979968,12.881556199979968,12.881556199979968,13.333113499975298,t,0.44291769998380914,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
11,30,7,8,1,1,l,0.38395410001976416,None,1,1,8,0,13.347112799994648,,13.336250099993777,13.347112799994648,14.347630799980834,14.347630799980834,14.347630799980834,14.748762600007467,l,0.38395410001976416,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
49,60,89,9,2,1,t,0.4516398999840021,None,1,2,9,4,14.76360249996651,,14.75203789997613,14.76360249996651,15.764309599995613,15.764309599995613,15.764309599995613,16.230984399968293,t,0.4516398999840021,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
15,35,13,10,3,1,t,0.4038719999953173,None,1,3,10,1,16.245958400017116,,16.23406009998871,16.245958400017116,17.229459399997722,17.229459399997722,17.246640099969227,17.647566300001927,t,0.4038719999953173,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
40,55,62,11,4,1,t,0.4325378999928944,None,1,4,11,3,17.662215999967884,,17.650872199970763,17.662215999967884,18.662180399987847,18.662180399987847,18.662180399987847,19.096985800017137,t,0.4325378999928944,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
27,50,21,12,5,1,t,0.9803881999687292,None,1,5,12,2,19.11155289999442,,19.100499399995897,19.11155289999442,20.11178999999538,20.11178999999538,20.11178999999538,21.095247099990956,t,0.9803881999687292,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
67,75,119,13,6,1,t,0.3595325000351295,None,1,6,13,5,21.110865299997386,,21.09805689996574,21.110865299997386,22.0944451999967,22.0944451999967,22.111038699978963,22.461674799968023,t,0.3595325000351295,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
15,35,13,14,0,2,l,0.40464439999777824,None,2,0,14,1,22.476739300007466,,22.46471339999698,22.476739300007466,23.460773499973584,23.460773499973584,23.477679300005548,23.878194299992174,l,0.40464439999777824,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
40,55,62,15,1,2,t,0.382716900028754,None,2,1,15,3,23.892571999982465,,23.88187179999659,23.892571999982465,24.89329589996487,24.89329589996487,24.89329589996487,25.27742830000352,t,0.382716900028754,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
49,60,89,16,2,2,t,0.4088770999806002,None,2,2,16,4,25.292130100016948,,25.280464500014205,25.292130100016948,26.29232279997086,26.29232279997086,26.29232279997086,26.70965979999164,t,0.4088770999806002,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
27,50,21,17,3,2,t,1.092608300037682,None,2,3,17,2,26.724686899979133,,26.71321379998699,26.724686899979133,27.708300600002985,27.708300600002985,27.725006399967242,28.808722299989313,t,1.092608300037682,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
11,30,7,18,4,2,l,0.4697256000363268,None,2,4,18,0,28.823833099973854,,28.81190400000196,28.823833099973854,29.80758959997911,29.80758959997911,29.824048299982678,30.291909299965482,l,0.4697256000363268,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
67,75,119,19,5,2,t,0.365926300000865,None,2,5,19,5,30.30651869997382,,30.295049600012135,30.30651869997382,31.307139899989124,31.307139899989124,31.307139899989124,31.67459820001386,t,0.365926300000865,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
78,80,162,20,6,2,t,0.4105787000153214,None,2,6,20,6,31.68921370001044,,31.677932299964596,31.68921370001044,32.68982630001847,32.68982630001847,32.68982630001847,33.1072356000077,t,0.4105787000153214,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
27,50,21,21,0,3,t,0.552959099994041,None,3,0,21,2,33.12212089996319,,33.11067490000278,33.12212089996319,34.12250329996459,34.12250329996459,34.12250329996459,34.68949650001014,t,0.552959099994041,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
49,60,89,22,1,3,t,1.1906612000311725,None,3,1,22,4,34.70455460000085,,34.69252809998579,34.70455460000085,35.688566499971785,35.688566499971785,35.704855799966026,36.88855069997953,t,1.1906612000311725,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
15,35,13,23,2,3,l,0.5837776000262238,None,3,2,23,1,36.9036634999793,,36.89180559996748,36.9036634999793,37.90379589999793,37.90379589999793,37.90379589999793,38.48948940000264,l,0.5837776000262238,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
67,75,119,24,3,3,t,0.23794010002166033,None,3,3,24,5,38.503169299976435,,38.49272959999507,38.503169299976435,39.50416710000718,39.50416710000718,39.50416710000718,39.75366429996211,t,0.23794010002166033,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
78,80,162,25,4,3,t,0.2856853000121191,None,3,4,25,6,39.769280900014564,,39.7573454999947,39.769280900014564,40.768804599996656,40.768804599996656,40.768804599996656,41.06931160000386,t,0.2856853000121191,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
11,30,7,26,5,3,l,0.5303321999963373,None,3,5,26,0,41.085183200018946,,41.07370219996665,41.085183200018946,42.06816490000347,42.06816490000347,42.08487789996434,42.6026079999865,l,0.5303321999963373,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
40,55,62,27,6,3,t,0.5536659000208601,None,3,6,27,3,42.61789359996328,,42.60840319999261,42.61789359996328,43.61754840001231,43.61754840001231,43.61754840001231,44.18513120000716,t,0.5536659000208601,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
27,50,21,28,0,4,t,0.4547905999934301,None,4,0,28,2,44.20049079996534,,44.19056359998649,44.20049079996534,45.2004613999743,45.2004613999743,45.2004613999743,45.66753550001886,t,0.4547905999934301,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
15,35,13,29,1,4,l,0.4226392999989912,None,4,1,29,1,45.68323700001929,,45.670630000007804,45.68323700001929,46.666347299993504,46.666347299993504,46.6830185999861,47.10027809999883,l,0.4226392999989912,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
67,75,119,30,2,4,t,0.37622850004117936,None,4,2,30,5,47.11604419996729,,47.103496700001415,47.11604419996729,48.1158922999748,48.1158922999748,48.1158922999748,48.500302299973555,t,0.37622850004117936,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
40,55,62,31,3,4,t,0.40135899995220825,None,4,3,31,3,48.515360399964266,,48.50380959996255,48.515360399964266,49.514922000002116,49.514922000002116,49.514922000002116,49.9327855000156,t,0.40135899995220825,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
49,60,89,32,4,4,t,0.4234559999895282,None,4,4,32,4,49.94826579996152,,49.936553000006825,49.94826579996152,50.947523700015154,50.947523700015154,50.947523700015154,51.38194619998103,t,0.4234559999895282,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
78,80,162,33,5,4,t,0.4440848000231199,None,4,5,33,6,51.397737799969036,,51.38551860000007,51.397737799969036,52.39700429997174,52.39700429997174,52.39700429997174,52.84786959999474,t,0.4440848000231199,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
11,30,7,34,6,4,l,0.5406988000031561,None,4,6,34,0,52.8634515000158,,52.85116189997643,52.8634515000158,53.86292929999763,53.86292929999763,53.86292929999763,54.41392799996538,l,0.5406988000031561,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
67,75,119,35,0,5,l,0.3791499999933876,None,5,0,35,5,54.42961930000456,,54.41683080000803,54.42961930000456,55.42917000001762,55.42917000001762,55.42917000001762,55.81322429998545,l,0.3791499999933876,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
11,30,7,36,1,5,l,0.5851446999586187,None,5,1,36,0,55.8290823000134,,55.816956700000446,55.8290823000134,56.82862679997925,56.82862679997925,56.82862679997925,57.42952309997054,l,0.5851446999586187,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
15,35,13,37,2,5,l,0.825603700010106,None,5,2,37,1,57.44508490001317,,57.43269119999604,57.44508490001317,58.44427849998465,58.44427849998465,58.44427849998465,59.27826200000709,l,0.825603700010106,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
78,80,162,38,3,5,t,0.36064089997671545,None,5,3,38,6,59.29391670000041,,59.282148899976164,59.29391670000041,60.29364489996806,60.29364489996806,60.29364489996806,60.6611688999692,t,0.36064089997671545,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
40,55,62,39,4,5,t,0.36200449999887496,None,5,4,39,3,60.67676289996598,,60.66633219999494,60.67676289996598,61.67629199998919,61.67629199998919,61.67629199998919,62.044010999961756,t,0.36200449999887496,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
27,50,21,40,5,5,t,0.5639678000006825,None,5,5,40,2,62.0595261999988,,62.04797109996434,62.0595261999988,63.05917999998201,63.05917999998201,63.05917999998201,63.62649930000771,t,0.5639678000006825,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
49,60,89,41,6,5,t,0.3313281000009738,None,5,6,41,4,63.64203990000533,,63.62968259997433,63.64203990000533,64.64168719999725,64.64168719999725,64.64168719999725,64.97564939997392,t,0.3313281000009738,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
67,75,119,42,0,6,t,0.4012649000505917,None,6,0,42,5,64.99152559996583,,64.97880430001533,64.99152559996583,65.99104260001332,65.99104260001332,65.99104260001332,66.40883739996934,t,0.4012649000505917,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
11,30,7,43,1,6,l,0.4201085999957286,None,6,1,43,0,66.42433880001772,,66.41188239998883,66.42433880001772,67.40854709997075,67.40854709997075,67.42431199998828,67.84117339999648,l,0.4201085999957286,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
49,60,89,44,2,6,t,0.40248160000192,None,6,2,44,4,67.8572691999725,,67.84530260000611,67.8572691999725,68.84029269998427,68.84029269998427,68.85686880000867,69.25805579998996,t,0.40248160000192,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
27,50,21,45,3,6,t,0.411058499943465,None,6,3,45,2,69.2734964999836,,69.26350309996633,69.2734964999836,70.27271729998756,70.27271729998756,70.27271729998756,70.69020449998789,t,0.411058499943465,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
40,55,62,46,4,6,t,0.3525952000054531,None,6,4,46,3,70.705947200011,,70.69396180001786,70.705947200011,71.70534919999773,71.70534919999773,71.70534919999773,72.07277550001163,t,0.3525952000054531,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
15,35,13,47,5,6,l,0.45952509995549917,None,6,5,47,1,72.08879359997809,,72.07584180001868,72.08879359997809,73.0883953999728,73.0883953999728,73.0883953999728,73.55563929997152,l,0.45952509995549917,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
78,80,162,48,6,6,t,0.39545529999304563,None,6,6,48,6,73.57111989997793,,73.55933610000648,73.57111989997793,74.57079849997535,74.57079849997535,74.57079849997535,74.97183759999461,t,0.39545529999304563,None,,Participant 4,001,2024-11-19_17h10.03.639,Delay dfiscounting,2024.2.4,60.50089903999281,2024-11-19 17h10.16.727877 +0530,
