reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,text.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,0,0,0,t,5.527006300049834,None,0,0,0,4,0.22809559997403994,,0.2214673000271432,0.22809559997403994,1.010948900016956,1.010948900016956,1.2288638000027277,2.011846699984744,6.543276300013531,t,5.527006300049834,None,910231,001,2024-11-18_17h49.56.034,Delay dfiscounting,2024.2.4,59.97839577095102,2024-11-18 17h50.01.887661 +0530,
67,75,119,1,1,0,l,1.1593762999982573,None,0,1,1,5,6.558644999982789,,6.548508699983358,6.558644999982789,7.54294180002762,7.54294180002762,7.559334099991247,8.542012899997644,8.709297300025355,l,1.1593762999982573,None,910231,001,2024-11-18_17h49.56.034,Delay dfiscounting,2024.2.4,59.97839577095102,2024-11-18 17h50.01.887661 +0530,
11,30,7,2,2,0,t,0.7538578999810852,None,0,2,2,0,8.724402900028508,,8.713225900020916,8.724402900028508,9.724625299975742,9.724625299975742,9.724625299975742,,10.491679499973543,t,0.7538578999810852,None,910231,001,2024-11-18_17h49.56.034,Delay dfiscounting,2024.2.4,59.97839577095102,2024-11-18 17h50.01.887661 +0530,
27,50,21,3,3,0,l,0.6053385999985039,None,0,3,3,2,10.5069617999834,,10.495915099978447,10.5069617999834,11.507133000006434,11.507133000006434,11.507133000006434,,12.123881399980746,l,0.6053385999985039,None,910231,001,2024-11-18_17h49.56.034,Delay dfiscounting,2024.2.4,59.97839577095102,2024-11-18 17h50.01.887661 +0530,
15,35,13,4,4,0,t,1.5173467999557033,None,0,4,4,1,12.140706499980297,,12.126165100024082,12.140706499980297,13.123043400002643,13.123043400002643,13.13999729999341,14.122702600026969,14.656987699971069,t,1.5173467999557033,None,910231,001,2024-11-18_17h49.56.034,Delay dfiscounting,2024.2.4,59.97839577095102,2024-11-18 17h50.01.887661 +0530,
40,55,62,5,5,0,l,2.7182356999837793,None,0,5,5,3,14.671824500022922,,14.659704099991359,14.671824500022922,15.672392199980095,15.672392199980095,15.672392199980095,16.67185139999492,18.405038699973375,l,2.7182356999837793,None,910231,001,2024-11-18_17h49.56.034,Delay dfiscounting,2024.2.4,59.97839577095102,2024-11-18 17h50.01.887661 +0530,
78,80,162,6,6,0,l,1.3573699000407942,None,0,6,6,6,18.42015730001731,,18.407725400000345,18.42015730001731,19.420472399971914,19.420472399971914,19.420472399971914,20.41999919997761,20.787268800020684,l,1.3573699000407942,None,910231,001,2024-11-18_17h49.56.034,Delay dfiscounting,2024.2.4,59.97839577095102,2024-11-18 17h50.01.887661 +0530,
